"date","order_id","asin","disposition","reason","comments"
2024-12-03 06:44:17,"113-2171242-3027413","B0DBZ56PC3","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-02 13:02:26,"111-2761225-1832218","B0DBYT5KQ7","CUSTOMER_DAMAGED","DEFECTIVE",""
2024-12-02 12:18:22,"114-3775843-1377869","B0DBVMLB8P","CUSTOMER_DAMAGED","DEFECTIVE",""
2024-12-02 11:30:35,"111-4554591-8196242","B0DBYV7V8N","SELLABLE","UNWANTED_ITEM","Color isn’t right"
2024-12-01 01:12:53,"111-2884974-6179459","B0DBZ697XG","DEFECTIVE","UNWANTED_ITEM","Wrong color"
2024-11-30 22:19:09,"114-7249130-7197800","B0DBY8NGRN","SELLABLE","UNWANTED_ITEM","Doesn’t match decor"
2024-11-30 19:04:23,"114-9074481-0737050","B0DBYX9CK6","DEFECTIVE","FOUND_BETTER_PRICE","Better price found."
2024-11-30 10:51:51,"114-7232204-1371405","B0DBVMLB8P","SELLABLE","NOT_AS_DESCRIBED","Don’t like the color"
2024-11-29 23:36:24,"111-3030849-8277811","B0DBVPWW8F","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-11-29 07:45:44,"111-2607305-4380226","B0DBVMLB8P","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2024-11-29 06:13:34,"114-2126761-6990615","B0DBYZ1P1H","CUSTOMER_DAMAGED","DEFECTIVE",""
2024-11-29 05:12:34,"112-5179496-3254632","B0DBVM2KQN","SELLABLE","UNWANTED_ITEM","Colors are not good for my space"
2024-11-28 05:56:25,"114-7756526-2806646","B0DBYMRB1C","SELLABLE","DEFECTIVE","wrong size"
2024-11-27 11:38:29,"113-0726006-0742629","B0DBYZKLW1","SELLABLE","UNWANTED_ITEM","I don’t like the texture"
2024-11-27 07:26:13,"114-1512219-8052260","B0DBZ5DYF4","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-11-25 17:23:35,"113-5616325-9043446","B0DBVPWW8F","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-11-25 17:23:35,"113-5616325-9043446","B0DBVJDNXF","SELLABLE","UNWANTED_ITEM","Not colorful enough"
2024-11-25 15:54:52,"111-4150817-1729869","B0DBZ76XQH","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2024-11-25 12:32:46,"114-0090003-0347404","B0DBZ767W8","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-11-25 05:01:47,"114-0602472-2042622","B0DBVM69Y6","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2024-11-24 22:31:46,"114-1637533-1581054","B0DBVPWW8F","SELLABLE","NOT_AS_DESCRIBED","W"
2024-11-24 21:19:51,"113-7338048-1115469","B0DBZ3PDH4","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2024-11-24 18:15:14,"111-2715858-0314617","B0DBZ7YNH5","SELLABLE","UNWANTED_ITEM","It&#39;s too light"
2024-11-23 21:39:16,"111-4256034-5098656","B0DBYYVZMX","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM",""
2024-11-23 00:21:47,"111-2647991-8101019","B0DBVN24HV","SELLABLE","UNWANTED_ITEM","It’s too big returning for smaller size."
2024-11-22 07:40:00,"112-7020919-0344208","B0DBVKBXCB","SELLABLE","NOT_AS_DESCRIBED","Colors are too contrasting"
2024-11-21 17:57:14,"113-3406817-5330651","B0DBZ7YNH5","SELLABLE","UNWANTED_ITEM","Doesn’t match"
2024-11-21 15:21:36,"113-7453492-0515412","B0DBYSVWYJ","SELLABLE","UNWANTED_ITEM","Didn’t like"
2024-11-20 19:25:08,"111-1293149-1944209","B0DBYV7V8N","SELLABLE","UNWANTED_ITEM","Too small for space."
2024-11-20 04:58:09,"112-4061335-9485004","B0DBZ76XQH","SELLABLE","UNWANTED_ITEM","Too light for area"
2024-11-19 16:17:05,"112-6296660-0776258","B0DBVM2KQN","SELLABLE","ORDERED_WRONG_ITEM","Accidentally ordered 2x"
2024-11-19 13:18:11,"114-5653637-2586613","B0DBYV7V8N","SELLABLE","UNWANTED_ITEM","Quality and color not as expected."
2024-11-19 08:09:26,"113-0008484-2065800","B0DBVKBXCB","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2024-11-18 17:33:54,"114-5418932-4769820","B0DBZB9JY5","SELLABLE","NOT_AS_DESCRIBED","Arrived folded and not as thick as pictured for a high traffic area"
2024-11-18 16:57:03,"111-5831858-9658622","B0DBYLGSS5","SELLABLE","NOT_AS_DESCRIBED","The colors were too faint"
2024-11-17 10:55:28,"114-2629605-7179410","B0DBZGL9YS","SELLABLE","NOT_AS_DESCRIBED","Rug very thin"
2024-11-16 05:46:45,"112-2083493-9489043","B0DBZ1H9PP","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-11-16 00:32:17,"114-2027077-5773018","B0DBYV7V8N","SELLABLE","UNWANTED_ITEM","Too small - I reordered in a larger size"
2024-11-15 07:29:55,"111-2147165-3153854","B0DBVM7S5P","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-11-14 18:18:43,"113-8185125-6501862","B0DBYMRB1C","SELLABLE","DEFECTIVE","Did not like design"
2024-11-14 07:35:37,"112-8418972-1278665","B0DBYYVZMX","CUSTOMER_DAMAGED","DEFECTIVE",""
2024-11-13 17:35:20,"113-2094887-1791419","B0DBYT5KQ7","CUSTOMER_DAMAGED","DEFECTIVE",""
2024-11-13 11:05:35,"113-9826791-3647464","B0DBY8NGRN","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-11-12 20:08:04,"114-6212975-0515454","B0DBZ7YNH5","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-11-12 11:55:55,"114-0805637-3141841","B0DBZ767W8","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2024-11-12 10:27:17,"112-4739175-4541823","B0DBZGL9YS","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-11-12 05:56:47,"112-7198876-8374664","B0DBYT5KQ7","SELLABLE","UNWANTED_ITEM","Color was not right for what I needed"
2024-11-12 05:49:55,"113-4977823-2252256","B0DBZ56PC3","SELLABLE","UNDELIVERABLE_UNKNOWN",""
2024-11-12 01:19:32,"111-7340379-8701838","B0DBZGL9YS","SELLABLE","DEFECTIVE","Product will not work for me"
2024-11-11 18:59:59,"114-7344012-0442619","B0DBYXH8YW","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2024-11-10 18:04:07,"114-8673877-6002612","B0DBYYXW44","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2024-11-10 10:45:15,"112-2000642-8932232","B0DBZ697XG","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2024-11-08 22:08:47,"111-6932516-3611411","B0DBYSVWYJ","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-11-07 08:32:11,"113-0346171-3793046","B0DBYYVZMX","SELLABLE","UNWANTED_ITEM","The color doesn’t match the rest of my decor"
2024-11-05 08:53:59,"111-1145675-4363410","B0DBVMLB8P","SELLABLE","NOT_AS_DESCRIBED","The rugs look grey and brown, not sage green, like it shows in the ad photo."
2024-11-03 15:45:43,"111-8930235-4583460","B0DBVPWW8F","SELLABLE","NOT_AS_DESCRIBED","The color of the rugs is grey and brown, not sage green as seen in the ad photo."
2024-11-03 15:45:43,"111-8930235-4583460","B0DBVPWW8F","SELLABLE","NOT_AS_DESCRIBED","The color of the rugs is grey and brown, not sage green as seen in the ad photo."
2024-11-03 08:53:23,"111-8930235-4583460","B0DBVMLB8P","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2024-10-31 16:52:25,"701-8863674-9241828","B0DBZ7YNH5","SELLABLE","NOT_COMPATIBLE","colour a deeper orange than expected. looking for a yellowy orange"
2024-10-26 15:21:30,"114-3292066-6089823","B0DBZGGRRH","SELLABLE","NO_REASON_GIVEN",""
2024-10-20 12:51:11,"111-0137979-4409874","B0DBYXH8YW","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-10-20 07:17:19,"113-9859677-5165868","B0DBYYXW44","SELLABLE","UNWANTED_ITEM","Too thin, can’t vacuum"
