return-date	order-id	sku	asin	fnsku	product-name	quantity	fulfillment-center-id	detailed-disposition	reason	status	license-plate-number	customer-comments
2025-02-28T03:08:12-08:00	112-5717193-7756244	G24136-13-Grey-5x7-US-V1	B0DBYZM1X6	X004CCV52P	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Grey Modern Abstract Geometric Dining Room Rugs Indoor Carpet for Living Room Nursery Room	1	LAS2	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory	LPNPMDU6503989	Very thin, not the best quality
2025-02-28T00:55:39-08:00	111-2645127-9575417	G24267-5-Green-3x5-US-V1	B0DBVPWW8F	X004CBBSFZ	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor	1	LAS2	SELLABLE	QUALITY_UNACCEPTABLE	Unit returned to inventory	LPNPMDR5697540	Horrible quality
2025-02-28T00:38:47-08:00	112-6848021-1873067	N1338-3-Sage Green-3x5-US-V1	B0DBYMRB1C	X004CCZFPN	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor	1	EWR7	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory	LPNRRJA0435931	
2025-02-27T20:14:14-08:00	112-5535032-8774652	N1338-3-Sage Green-5x7-US-V1	B0DBYV7V8N	X004CCZH29	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room	1	LEX1	CUSTOMER_DAMAGED	NOT_AS_DESCRIBED	Unit returned to inventory	LPNNA5CKV7LLG	
2025-02-27T17:16:24-08:00	111-7924431-5297823	amzn.gr.G24267-5-Green-5x7-US--qknFI_-VG	B0DBVNT5V3	X004IMJON1	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs for Under Table Indoor Carpet for Living Room	1	LEX2	SELLABLE	UNWANTED_ITEM	Unit returned to inventory	LPNNA5M2Y4FPZ	Nice but Not what we are looking for our decor
2025-02-27T15:13:59-08:00	111-2568738-7185021	N1338-1-Orange-5x7-US-V1	B0DBYYVZMX	X004CCZFYJ	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room	1	PHX6	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory	LPNO323445469	
2025-02-27T11:24:56-08:00	113-0217172-6841871	G24267-2-Beige-5x7-US-V1	B0DBVNXDMY	X004CBJOSX	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Vintage Oriental Farmhouse Dining Room Rugs for Under Table Indoor Carpet for Living Room	1	FAR1	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory	LPNAC181439826	There&#39;s a lot of blue tones in the rug but the picture online didn&#39;t show that.
2025-02-27T08:27:49-08:00	111-2766020-1051427	N1338-2-Pink-6x9-US-V1	B0DBYZKLW1	X004CCZC0B	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Pink Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet Soft Modern Rug for Office Nursery Room	1	MEM3	CUSTOMER_DAMAGED	APPAREL_TOO_SMALL	Unit returned to inventory	LPNNL47NKFT3Z	
2025-02-27T08:23:59-08:00	112-5308042-5277861	G24267-2-Beige-9x12-US-V1	B0DBVN24HV	X004CBJR4J	LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	MCI7	SELLABLE	UNWANTED_ITEM	Unit returned to inventory	LPNO239944294	Too big...chose the 8x10 instead
2025-02-27T08:18:12-08:00	701-8704600-8133020	N1338-3-Sage Green-3x5-US-V1	B0DBYMRB1C	X004CCZFPN	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor	1	IND8	SELLABLE	NOT_COMPATIBLE	Unit returned to inventory	LPNO318645477	Doesn’t match my previous one
2025-02-27T06:44:11-08:00	111-5598563-9377850	N1338-2-Pink-5x7-US-V1	B0DBZ526W9	X004CCZF4T	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Pink Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room	1	PHX6	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory	LPNPMAY2301349	
2025-02-27T05:44:02-08:00	111-8414673-7561859	N1338-2-Pink-5x7-US-V1	B0DBZ526W9	X004CCZF4T	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Pink Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room	1	LEX1	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory	LPNNA5K6VYDY5	looks like a blanket not a rug
2025-02-27T03:29:49-08:00	111-8175487-0847443	N1338-3-Sage Green-3x5-US-V1	B0DBYMRB1C	X004CCZFPN	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor	1	IND8	SELLABLE	APPAREL_TOO_SMALL	Unit returned to inventory	LPNO311587125	Too small for the space needed
2025-02-26T18:02:14-08:00	111-3064479-9054649	N1338-3-Sage Green-5x7-US-V1	B0DBYV7V8N	X004CCZH29	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room	1	MEM3	CUSTOMER_DAMAGED	ORDERED_WRONG_ITEM	Unit returned to inventory	LPNNL4RZYXYV3	
2025-02-26T10:30:31-08:00	114-7231281-0294638	N1338-1-Orange-6x9-US-V1	B0DBZ5DYF4	X004CCRG7N	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Orange Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet Soft Modern Rug for Office Nursery Room	1	HOU3	CUSTOMER_DAMAGED	QUALITY_UNACCEPTABLE	Unit returned to inventory	LPNPMDG0992732	
2025-02-26T10:11:03-08:00	112-0936323-7594610	G24267-2-Beige-6x9-US-V1	B0DBVM7S5P	X004CBGGCF	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room	1	CHA1	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory	LPNNA5MCB3DTL	
2025-02-26T05:27:32-08:00	112-0958303-8284201	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	X004CBJR85	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room	1	CHA1	CUSTOMER_DAMAGED	APPAREL_TOO_SMALL	Unit returned to inventory	LPNNA57YRT1LH	
2025-02-26T02:40:19-08:00	113-3543684-1330615	N1338-3-Sage Green-3x5-US-V1	B0DBYMRB1C	X004CCZFPN	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor	1	LAS2	SELLABLE	DEFECTIVE	Unit returned to inventory	LPNPMDU6280849	Too small for my room
2025-02-25T23:27:55-08:00	113-4954351-7782661	G24268-7-Black-8x10-US-V1	B0DBY8NGRN	X004CCN1OF	LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	HOU3	SELLABLE	UNWANTED_ITEM	Unit returned to inventory	LPNPMDN1251688	Picked another rug
2025-02-25T22:41:33-08:00	111-7856647-7186626	G24267-2-Beige-8x10-US-V1	B0DBVKBXCB	X004CBGG1B	LUXRUG Washable Area Rug 8x10 - Large Cream Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	TEN1	CUSTOMER_DAMAGED	ORDERED_WRONG_ITEM	Unit returned to inventory	LPNPMDP5084121	
2025-02-25T18:50:36-08:00	113-7838297-0901068	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	X004CBJR85	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room	1	PGA1	SELLABLE	UNWANTED_ITEM	Unit returned to inventory	LPNAC003798035	A little too thin, never taken out of packaging.
2025-02-25T18:25:24-08:00	113-1581024-8489041	G24268-7-Black-9x12-US-V1	B0DBYYXW44	X004CCKRQF	LUXRUG Area Rugs 9x12 Living Room - Large Washable Charcoal Black Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	CVG2	SELLABLE	NO_REASON_GIVEN	Unit returned to inventory	LPNNH4G4CDYSJ	
2025-02-25T17:29:08-08:00	111-5244246-4755438	G24267-5-Green-3x5-US-V1	B0DBVPWW8F	X004CBBSFZ	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor	1	STL4	SELLABLE	UNDELIVERABLE_REFUSED	Unit returned to inventory	LPNRRID3621978	
2025-02-25T17:29:08-08:00	111-5244246-4755438	G24267-5-Green-3x5-US-V1	B0DBVPWW8F	X004CBBSFZ	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor	1	STL4	SELLABLE	UNDELIVERABLE_REFUSED	Unit returned to inventory	LPNRRID3621979	
2025-02-25T06:48:56-08:00	111-1906698-0646666	N1338-1-Orange-6x9-US-V1	B0DBZ5DYF4	X004CCRG7N	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Orange Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet Soft Modern Rug for Office Nursery Room	1	CVG2	SELLABLE	APPAREL_TOO_LARGE	Unit returned to inventory	LPNNK45NMK6W2	An ill/fit for my space
2025-02-25T06:06:47-08:00	114-2912143-0334602	N1338-3-Sage Green-3x5-US-V1	B0DBYMRB1C	X004CCZFPN	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor	1	IND8	CUSTOMER_DAMAGED	ORDERED_WRONG_ITEM	Unit returned to inventory	LPNO309305293	
